ID,SMILES,Filtered Abnormal Hepatic Fun _IC50,Filtered Cholecystiti_IC50,Filtered Cholelitiasi_IC50,Filtered Cholestasi_IC50,Filtered cholestatic Jaundice_IC50,Filtered Hepatic Failure_IC50,Filtered Hepatic necrosi_IC50,Filtered Hepatic Steatosi_IC50,Filtered Hepatiti_IC50,Filtered HepatoBiliary disorder_IC50,Filtered HepatoCellular injury_IC50,Filtered Hepatomegaly_IC50,Filtered Hepatotoxicity_IC50,Filtered Hyperbilirubinemia_IC50,Filtered Jaundice_IC50,Filtered Liver Injury_IC50
334,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,,,,-0.1084398943771213,,,,,,,,,,,,
335,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,,,,1.9195888292231225,,,,,1.8116811091012583,,,,,,,
336,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,,,,0.416788574848854,,,,,0.2888023638209209,,,,0.3143181464778094,0.8898852262512805,0.2132932470875481,-0.142287662053505
337,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,,,,1.492520133995567,,,,,,,,,,,2.044787186237024,
338,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,,,,0.7935501296595483,,,,,0.8121095024387615,,0.9195299420955122,,,,,
339,Clc1ccccc1CN1CCc2sccc2C1,,,,0.1866840395350428,0.0372479622317873,,,,0.4759406868159607,,,,,,,
340,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,,,,0.126384266050147,,,,,,,,,,0.6356694886180058,-0.4305355730263264,
341,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,,,,1.259000080668956,,,,,,,,,,,0.7455556860293548,
342,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,,,,0.2291287052547712,,,,,,0.4306006660418057,,,,,,0.2972832908291553
343,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,,,,1.0996859522481317,,,,,,,,,,,,
344,O=c1[nH]cnc2[nH]ncc12,,,,,-0.6442484535414367,,-0.6442484535414367,,,,,-0.0779002312767488,,-0.2643532028164965,,
345,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,,,,,-0.0317957742439838,-0.6474766141001026,0.2788503540328451,,-0.391998431486686,,0.1875634901566805,,,,-0.3035009088280698,-0.2001679878874717
346,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,,,,,2.4453254804756788,,,,,,,,,,,
347,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,,,,,2.2724195070356346,,,,,,,,,,0.1442954848116974,0.1442954848116974
348,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,,,,,2.175509494027578,,,,1.7377601952467747,,,,,,,
349,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,,,,,1.8775570620843745,,,,,2.0796596112071457,,,,,-0.5233386169987495,
350,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,,,,,1.8432153311973616,,,,,,,,,,,
351,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,,,,,1.5421853355333803,,,,,,,,,,,
352,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,,,,,1.373415933745008,1.5970608283888998,1.520283042863305,,1.4086418410043733,,,1.7385221239403748,,1.6925049870205549,,
353,Cc1nnc(C(C)C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,,,,,-0.2578682075203386,2.371564706539054,,,-0.2805734107534123,0.5563193896687458,-0.4616284226954188,,2.2688423056280667,0.4306651143337782,,-0.3222546911766191
354,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,,,,,-0.2578682075203386,,,,,,,,,,-0.0314018775019314,
355,S=c1[nH]cnc2nc[nH]c12,,,,,2.219253047199324,,1.8121095024387612,,,,2.3165228276882246,,2.0256793617529865,1.931884835640881,2.0477793685456933,
356,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,,,0.0956800882788034,-0.0207032156625723,,,-0.2286440575829544,,,,,1.8783858178306847,1.8331247907710968,
357,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,,,,,-0.4486323549963075,,-0.7873314078070708,,-0.2722351470150437,,,,,,-0.3828069441286386,
358,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21,,,,,1.1690054346484324,0.7946500926148222,0.8679754389844513,0.8883634542306779,1.0593267064538077,,,,,0.6079895197828368,0.6045351887950303,0.8248504097684851
359,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,,,,,0.7744045455488179,,,,,,,,,,0.8086551714509551,
360,CCCc1cc(=O)[nH]c(=S)[nH]1,,,,,-0.4808679595544883,,,,0.1127111047652396,,,,,,,
361,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,,,,,-0.304776700498807,-0.4071314403724196,,,-0.5588982031843198,,-0.1596513039521126,-0.5320492304699045,2.314318146477809,,0.1117339758676369,
362,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,,,,,1.6570367205201812,,,,,1.9366226375498108,,2.1616524468290264,,,,
363,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,,,,,-0.8658420247601563,,,,-0.625795320357995,,,-0.8008182285597261,,-0.4324502067262836,-0.0913292393182565,
364,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,,,,,1.8563648123311665,,,1.2731474020459548,0.2132932470875481,,,0.189393449894659,,0.3165228276882249,1.9287529228814912,
365,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1,,,,,,-0.2953305282018197,,,,,,-0.4072072258951005,-0.2953305282018197,1.14563474276268,-0.4072072258951005,-0.2953305282018197
366,[O-]c1ncnc2[nH]ncc12,,,,,,-0.7082372215590818,,,,,,,,,,
367,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,,,,,,1.5667182883784647,,,1.7356467971835037,,,,,,1.922099768723251,
368,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,,,,,,-0.2159071724310048,,,,0.2788503540328451,,,,0.0815525228729519,,
369,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,,,,,,-0.1124220804830238,,,-0.0082454112467178,,0.4885934858206618,,,,,
370,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,,,,,,2.100862007776509,,,1.021717812130725,,,1.7305932060944913,,,,
371,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,,,,,,-0.5981079965595094,,,-0.1902255478578837,,,,,,,
372,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,,,,,,1.0495998013007597,,,,,,,,,,
373,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,,,,,,1.651659792628722,,,,,,,1.507521255145233,2.3580316000804697,1.7463554761396598,
374,COC(=O)NC(C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)C(NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,,,,,,0.8735085422450785,,,,,,,0.6907245930893009,1.278850354032845,,
375,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,,,,,,0.9984472788533784,,,,,,,0.8156633296976008,1.403789090641145,,1.0931429623643163
376,COc1c(-c2ccc3cc([N-]S(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,,,,,,0.2537197839566844,,,,,,,,,,
377,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,,,,,1.819195043808388,2.1927996839617805,,2.17453853790906,,,,2.100862007776509,,2.161807066589355,
378,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,,,,,,-0.0317957742439838,,,-0.1264914577549215,-0.3222546911766191,,-0.3866762590270699,0.1875634901566805,-0.1167351933741424,-0.1443001782611436,
379,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,,,,,,0.2692342214199973,,,,0.4127639715316181,,,,,,
380,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,,,,,,0.792112966700335,,0.7842796145010498,0.792112966700335,,,0.8315647869458974,1.0114722311009994,,,
381,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,,,,,,0.542235493483735,,,,,,,,,,
382,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,,,,,0.5702642170839786,,,,,,,0.789623481484643,0.5216348834906627,,
383,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,,,,,,-0.332825769907965,,-0.4997848774436887,-0.332825769907965,-0.3974616435125168,,,,,,-0.875521135110112
384,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,,,,,,0.5734495026996156,,0.3205367677513602,0.4453254804756786,,,0.2192530471993238,0.4028088502826084,,0.3688909430174616,0.0787213743292128
385,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,,,,,,-0.0543030025636524,,,0.3437039317832113,,,,,,,
386,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,,,,,,0.5655526813995677,,,,,0.5624308648846934,,0.1202250394723691,0.5396505940017761,,
387,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,,,,,2.0844845242779613,2.043161788143643,,2.0844845242779613,,,,,,1.7929423805193376,
388,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,,,,,-0.5175754670500009,-0.5588982031843198,,-0.4092603073661819,,-0.5866611120520577,,-0.7828649475195744,,-0.8000734966636284,-0.4724248726581654
389,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,,,,,,0.5616057789976239,,0.176973427934156,0.6699209386814429,,,1.814728583520892,0.1202250394723691,0.7246493660890052,0.5970608283889,
390,C[N+](C)(C)C[C@H](O)CC(=O)[O-],,,,,,-0.9071281936728148,,,,,,,,,,
391,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,,,,,,1.979296784337428,,,,,,,,,1.98777236815694,
392,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,,,,2.58135677566539,,,2.373415933745008,,,,2.724649366089005,,2.61127604115474,2.49811749111387
393,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,,,,,,1.575108428769032,,,1.863886185057591,,,,,,,
394,C[C@]12C/C(=C\O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,,,,,,0.998770075270747,,,,,,,,,,
395,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,,,,,,1.044527565831422,0.994394881638852,,,,,,0.962135628366447,,1.0220221615306424,1.0188372918998614
396,CN[C@@H](C)[C@@H](O)c1ccccc1,,,,,,0.5566353323009549,,,,,,,,,,
397,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,,,,,,0.8753940949253677,,,,,0.9222642833942224,,,0.6777453088233809,,
398,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1,,,,,,0.0514853539810489,,0.0112161397866767,-0.0122276318430603,0.4224470211331135,,-0.2089219345628761,,0.2718207041600359,-0.0944348155409885,1.8394015729685624
399,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,,,,,,1.187324151054303,,,,,,,,,1.3847352479313746,
400,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,,,,,,2.271107097759061,,0.8032607510366414,1.066282120919825,,,0.9876830197914184,,,1.287825234923318,
401,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,,,,,,-0.2060141569606014,,-0.4178210679840384,-0.3222546911766191,-0.8568151257005723,,-0.1393775488349549,,,,-0.304776700498807
402,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,,,,,,-0.0810754203523014,,,,,,,,,,
403,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,,,,,,0.5721370934230423,,,,,,,,,,
404,S=P(N1CC1)(N1CC1)N1CC1,,,,,,2.271107097759061,,,,,,2.337743705884708,,,2.9086707606817432,
405,CCCC(CCC)C(=O)O,,,,,,0.6933648859748707,,,2.2065951801229926,,,,0.9685981224980686,,,
406,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,,,,,,1.0735761276864768,,,,,,,,,,
407,CC(=O)[O-],,,,,,1.771065425976395,,,,,,,,,1.7935501296595482,
408,CCNC(C)Cc1cccc(C(F)(F)F)c1,,,,,,,0.7421317924796614,,,,,,,,,
409,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,,,,,,,0.8121095024387615,,0.9318848356408812,,,,,1.0477793685456935,0.6976982670836546,
410,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,,,,,,,-1.228934574023605,-1.293649261971415,-1.2430734451289942,,,,,,-1.0975151895261148,
411,CCOC(N)=O,,,,,,,-1.0070858244072487,,,,,,,,,
412,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,,,,,,,,0.4374921282763934,,,,-0.1188179851647968,0.6646847448763431,0.3966961468823628,,
413,C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO,,,,,,,,1.8731670890870236,2.047385471803641,,,2.613242272039753,,,,
414,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,,,,,,,,1.141894814728212,,1.9814742957401332,,1.1434956947013926,,,,
415,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,,,,,,,,0.8752073933739172,-0.1846467615844895,,,2.013302190838978,,1.771065425976395,-0.2064498703404517,
416,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,,,,,,,,,-0.3892919394247964,,,,,,,
417,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,,,,,,,,,0.7356467971835035,,,,,,,
418,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,,,,,,,,,0.2231297643872323,,,,,,,
419,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,,,,,,,,,0.0981910277789323,,,,,,,
420,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,,,,,,,,,1.3861528188969576,,,,,1.3825825185369331,,
421,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,,,,,,,,,-0.6930284271506673,,,,,,,
422,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,,,,,,,,,1.7248294469599763,,,,,,,
423,O=C(Nc1ccc(C(=O)[O-])c(O)c1)c1ccccc1,,,,,,,,,-1.6478650960418475,,,,,,,
424,Nc1ccc(C(=O)[O-])c(O)c1,,,,,,,,,-1.991011124174264,,,-1.1190896546391924,,,-1.6558082161923762,
425,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,,,,,,,,1.2819901478894735,,,2.4549416130885264,,,,
426,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,,,,,,,,,1.1850801348814173,,1.2495725457541105,,,,,
427,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,,,,,,,,,1.809774452142116,,,,,,1.651659792628722,
428,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,,,,,,,,,0.2077144608141539,,,,-0.2159071724310048,0.3636547492123618,0.0495998013007596,
429,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,,,,,,,,,-0.7922855391858462,,,,,,,
430,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,,,,,,,,,0.0316232017584726,,,1.7521722702838904,,,,
431,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1,,,,,,,,,1.9066844651501729,,,,,,,
432,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,,,,,,,,,2.3326531974224536,,,2.17453853790906,,,2.17453853790906,
433,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,,,,,,,,,1.195606335449804,,,,,,0.7485698056367784,
434,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,,,,,,,,2.4885934858206618,,,,,0.2667447362043055,,
435,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,,,,,,,,,0.4083960118533498,,,0.6516597926287221,,,0.5848116230365725,
436,Clc1cccc(Cl)c1NC1=NCCN1,,,,,,,,,0.6923926682185507,,,,,,,
437,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,,,,,,,,,1.709426007517331,,,,,,2.047385471803641,
438,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C([O-])=N1,,,,,,,,,2.04959980130076,,,,,,,
439,CNCCCN1c2ccccc2CCc2ccccc21,,,,,,,,,0.3506297969647408,,,,,,0.3378983256450362,
440,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,,,,,,,,,0.0953572918614347,,0.0504538726221721,,,-0.3849249388475368,,0.0775485713552127
441,COC(=O)/C=C/C(=O)OC,,,,,,,,,0.271448550917116,,,,,,,-0.1326831303422632
442,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,,,,,,,,,1.1745385379090596,,,,,,,
443,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,,,,,,,,,0.48532479795382,,,-0.4198479808287781,,0.3966961468823628,0.5655526813995677,
444,NC(=O)OCC(COC(N)=O)c1ccccc1,,,,,,,,,-0.6818230024036904,,,,,,,
445,CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1,,,,,,,,,-0.5651916613469075,,,,,,-0.8243686126627308,
446,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,,,,,,,,,1.5123057574382242,,,,,,,
447,CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,,,,,,,,,1.0870107843043433,,,,,,,
448,CCC(=O)O[C@@H](O[P@@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C,,,,,,,,,1.0317910807945376,,,0.8972366004965721,,,,
449,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)([O-])[O-],,,,,,,,,1.5546698260748752,,,,,,,
450,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,,,,,,,0.1395839491272865,,,,-0.305743692799912,,,
451,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,,,,,,,,,1.8795513260747485,,,,,,,
452,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,,,,,,,,,2.669920938681442,,,,2.2963162985280503,,,
453,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,,,,,,,,,0.7858072963852223,,0.4700354303124136,,,,0.58135677566539,
454,Cc1cccc(Nc2ccccc2C(=O)O)c1C,,,,,,,,,1.895517848302269,,,,2.042607010444404,,1.979296784337428,
455,Cn1cc[nH]c1=S,,,,,,,,,1.4392568830861094,,,,,,1.3275264886368412,
456,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,,,,,,,,,-0.580826575694317,,,,,,-0.3429664682845847,
457,CCCc1c2oc(C(=O)[O-])cc(=O)c2cc2c(=O)cc(C(=O)[O-])n(CC)c12,,,,,,,,,1.22728789806677,,,,1.5785213304107673,,,
458,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,,,,,,,,,2.0287948486489373,,,,,,-0.159634229347614,
459,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,,,,,,,,,-0.5135529904032274,,,,-0.6994298760544309,-0.5588982031843198,-0.5588982031843198,
460,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,,,,,,,,,2.5970608283889,2.9814742957401337,,,,2.520283042863305,2.520283042863305,
461,CCC1(C)OC(=O)N(C)C1=O,,,,,,,,,2.054477076886366,,,,,,,
462,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,,,,,,,,,1.054477076886366,,,,,,,
463,O=C1c2ccccc2C(=O)C1c1ccccc1,,,,,,,,,-0.1176132286706288,,,1.8713145585568745,,,0.6683421122477874,
464,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,,,,,,,,,0.58135677566539,,,,,,1.334988247719099,
465,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,,,,,,,,,-1.1967944747182535,,,,,,,
466,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,,,,,,,,,1.979296784337428,,,,,1.918223051535343,,
467,CC(C)NCC(O)COc1cccc2ccccc12,,,,,,,,,2.11271110476524,2.5473857577414134,,,,,,
468,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,,,,,,,-0.2745335026911212,,-0.2877278048250034,-0.3850131936185573,,1.6857652435953558,0.1117339758676369,
469,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,,,,,,,,,-0.313929120791781,,,,-0.2355218601578561,,,-0.360704469624227
470,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,,,,,,,,,0.3349882477190991,,,,,,-0.8882660241323631,
471,Nc1ccc(S(=O)([O-])=Nc2ncccn2)cc1,,,,,,,,,0.0,,,,,,0.0,
472,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,,,,,,,,,-2.5218270460818237,,,,,,-2.5377675542340348,
473,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,,,,,,,,,-1.0212246955126378,,,,,,,
474,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,,,,,,,,,-0.8451334364569566,,,,,,,
475,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,,,,,,,,,-1.1461634321209375,,,,,,-1.1435641609337508,
