ID,SMILES,Filtered cholestatic Jaundice_IC50,Filtered Hepatic Failure_IC50,Filtered Hepatic necrosi_IC50,Filtered Hepatiti_IC50,Filtered HepatoCellular injury_IC50,Filtered Hepatotoxicity_IC50,Filtered Hyperbilirubinemia_IC50,Filtered Jaundice_IC50,Filtered Liver Injury_IC50
373,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,,,,,,1.9471750779103871,,,
374,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1,,,,,,0.4804812440617553,,,
375,CCC(C)CCCCC(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H](C(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,,,,,,0.2856725055288767,,,
376,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,,,,,,1.2364544828586952,1.2566808146043704,,
377,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,,,,,,0.2769532668321907,0.3506297969647408,,0.4453254804756786
378,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,,,,,,0.8725903502276114,,,
379,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,,,,,,0.6646847448763431,0.3966961468823628,,
380,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,,,,,,0.1875634901566805,,,
381,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,,,,,,0.4549416130885264,,,
382,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,,,,,,1.7559716087525077,,,
383,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,,,,,,-0.1016237101439871,,,
384,NC(=O)NO,,,,,,1.1202250394723692,,,
385,NNC(=O)c1ccncc1,,,,,,-0.180804956191612,,,
386,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,,,,,,1.1703912997064856,,,
387,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,,,,,,1.468575742716685,,,
388,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,,,,,,1.6454681200413803,,,
389,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,,,,,,1.1225893747610427,,0.90155775636456,
390,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,,,,,,0.423619370425024,0.5065771833344567,0.5036177476925223,
391,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,,,,,,0.7246493660890052,,,0.5143232427515293
392,[N]=O,,,,,,1.0259056786174523,1.445719377217731,1.6976982670836545,
393,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,,,,,,-0.3932436266105406,,,-0.3279501943247948
394,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,,,,,,1.907786369053441,,,
395,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,,,,,,0.0132881508138282,-0.0909804845531821,,
396,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,0.5426293902257875,,,
397,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](N)CO)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C)C(C)C,,,,,,1.445719377217731,,,
398,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,,,,,,2.14468938155375,,-1.7016023453128644,
399,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,,,,,,-0.2355218601578561,-0.2938362821893212,,-0.5088966831547318
400,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,,,,,,1.4981174911138702,,,
401,Nc1ccncc1N,,,,,,,0.4572129704206003,0.4572129704206003,
402,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,2.081552522872952,1.5830201435534548,
403,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,,,,,,,0.2064912594812518,,
404,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,,,,,,,1.081552522872952,,
405,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,,,,,,,-0.6965987275106917,,
406,CS(=O)(=O)OCCCCOS(C)(=O)=O,,,,,,,1.5318428055142446,1.806336020525388,
407,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])C(Cl)(Cl)P(=O)([O-])[O-])[C@@H](O)[C@H]1O,,,,,,,-3.636345250787638,,
408,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,,,,,,,1.5677747318682866,,
409,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,,,,,,,1.5855034988287182,,
410,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,,,,,,,0.3975130164733292,,
411,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,,,,,,,0.5277475868909083,0.5702642170839786,
412,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,,,,,,,1.8735085422450783,0.905885787102876,
413,CN(C)CC/C=C1/c2ccccc2COc2ccccc21,,,,,,,1.806660372652929,1.8556998217388565,
414,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,,,,,,,0.5216348834906627,,
415,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,,,,,,,1.6185448964987192,,
416,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,,,,,,,-0.177335120845356,-0.7963398890624872,
417,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/C[C@@H]([C@@H](C)O)OC2=O)O[C@@H]1C,,,,,,,-0.014932966849499,,
418,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-],,,,,,,1.928904621014154,,
419,COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,,,,,,,-0.2897662460190134,,
420,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,,,,,,,1.6925049870205549,2.0442135250676547,
421,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,,,,,,,1.703666386397516,1.8400935424117304,
422,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,,,,,,,2.3057263777254784,,
423,Cc1cc(OP(=O)([O-])[O-])c2ccccc2c1OP(=O)([O-])[O-],,,,,,,0.0,,
424,CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O,,,,,,,1.8878051539467,,
425,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,,,,,1.5970608283888998,1.5036177476925223,
426,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,,,,,0.5970608283889,0.8046477433565036,
427,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,,,,,,,-0.2532506271182878,-0.479716957136695,
428,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,,,,,,,1.8213130385272864,,
429,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,,,,,,,0.2100495111107991,0.2065951801229927,
430,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,,,,,,,1.067700721504111,,
431,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,,,,,,,0.7137939671955993,0.7137939671955993,
432,O=C([O-])CCCO,,,,,,,-1.0643572831880443,,
433,CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,,,,,,,0.2878252349233181,,
434,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,,,,,,,2.2045983478154456,,
435,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,,,,,,,2.35251534964503,1.3346394929540246,
436,O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O,,,,,,,0.7791038431983006,,
437,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,,,,,,,0.6356694886180058,-0.4305355730263264,
438,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,,,,,0.4374921282763934,,
439,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,,,,,,,-0.2060141569606014,,
440,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,,,,,,,-0.0351145480074923,,
441,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,,,,,,,,0.6338776442170828,
442,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,,,,,,,,0.1736203458915927,
443,C=CCc1cc(-c2cc(CC=C)c(O)c(CN(CC)CC)c2)cc(CN(CC)CC)c1O,,,,,,,,2.363654749212362,
444,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,,,,,,2.011472231101,
445,CCOC(=O)n1ccn(C)c1=S,,,,,,,,1.1043547883952531,
446,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,,,,,,,,0.2537197839566844,
447,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21,,,,,,,,0.7485698056367784,
448,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,,,,,,,,1.0495998013007597,
449,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,,,,,,,,-0.3483402073712779,
450,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,,,,,,,,1.7485698056367784,
451,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,,,,,,,,1.4755685335730409,
452,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,,,,,,,,2.047385471803641,1.968204225756016
453,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,,,,,,,,1.6671742300920351,
454,Nc1ccncc1,,,,,,,,1.4453254804756783,
455,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,,,,,,,,1.9399583169729984,
456,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,,,,,,,,2.2495725457541105,
457,CCN(CC)C(=S)SSC(=S)N(CC)CC,,,,,,,,0.1785870577483554,
458,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,,,,,,,,1.4577598130668188,
459,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)[O-])c4)C3)[C@H](C)[C@H]12,,,,,,,,-0.258356059544751,
460,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,,,,,,,-0.258356059544751,
461,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,,,,,,,,0.970950934345424,
462,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,,,,,,,,1.6016001196095504,
463,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,,,,,,-0.620248630006806,
464,NCC1(CC(=O)O)CCCCC1,,,,,,,,-0.875521135110112,
465,CN(C)CCCN1c2ccccc2CCc2ccccc21,,,,,,,,-0.1400815147992842,
466,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,,,,,,,,0.4421535337396925,
467,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,,,,,,,,1.58135677566539,1.4558965592070243
468,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,,,,,,,,0.8823867713293712,
469,CCC(C)C(C)(COC(N)=O)COC(N)=O,,,,,,,,1.58135677566539,
470,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,,,,,,,,1.894958166345988,
471,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,,,,,,,,1.5036177476925223,
472,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,,,,,,,,0.6112760411547402,
473,CCCCCCCC(=O)OCC(O)CO,,,,,,,,1.6112760411547402,
474,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,,,,,,,,-0.3887239588452598,
475,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,,,,,,,,0.5320947951071154,
476,O=C(O)c1cccnc1,,,,,,,,-2.2338219988595167,
477,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,,,,,,,,0.310246045490759,
478,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,,,,,,,,0.9182230515353428,
479,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,,,,,,,,1.8213130385272864,
480,CNCCC=C1c2ccccc2CCc2ccccc21,,,,,,,,0.3441917838076238,
481,CO[C@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,,,,,,,,1.742131792479661,
482,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,,,,,,,,1.8213130385272864,
483,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,,,,,,,,0.5202830428633051,
484,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,,,,,,,,1.4411017968156803,
485,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,,,,,,,,0.645221779471605,
486,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,,,,,,,,-0.2578682075203386,
487,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,,,,,,,,-1.8868605018972573,
488,CNCCCC1c2ccccc2C=Cc2ccccc21,,,,,,,,0.9055651844590116,
489,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,,,,,,,,2.507625175786974,
490,C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1,,,,,,,,1.345817181901005,
491,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,,,,,,,,1.6346127211479744,
492,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,,,,,,,,1.986795239259337,
493,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,,,,,,,,2.044787186237024,
494,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,,,,,,,,2.2878252349233184,
495,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,,,,,,,,-0.2821814294871648,
496,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,,,,,,,,0.0801338388622817,
497,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1,,,,,,,,-0.5448458643850634,
498,Nc1nc2nc[nH]c2c(=S)[nH]1,,,,,,,,0.9261661716858712,
499,CC(S)C(=O)NCC(=O)O,,,,,,,,2.033609497290043,
500,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,,,,,,,,0.7455556860293548,
501,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,,,,,,0.0945801253235294,
502,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,,,,,,,,,1.975923271168209
503,CO[C@@]12CC[C@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,,,,,,,,,0.1008620077765094
504,COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O,,,,,,,,,0.0600073905328796
505,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,,,,,,,,,-0.0922136309465593
506,COC(=O)/C=C/C(=O)O,,,,,,,,,0.322701213857075
507,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,,,,,,,,,1.7744045455488178
508,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,,,,,,,,,0.2972832908291553
